height,name,truncated,xmin,ymin,xmax,ymax,image,width
400,Jugs,0,208,100,245,154,0122,400
400,Jugs,0,167,211,210,271,0122,400
400,Sloper,0,191,252,233,311,0122,400
400,Volumes,1,264,1,330,65,0122,400
400,Jugs,0,274,108,302,140,0122,400
400,Jugs,0,296,171,325,202,0122,400
400,Jugs,0,317,293,342,328,0122,400
400,Jugs,0,359,272,383,304,0122,400
400,Sloper,1,347,161,400,243,0122,400
400,Pockets,1,339,363,377,400,0123,400
400,Pinches,0,346,188,388,241,0123,400
400,Crimps,0,158,89,177,144,0123,400
400,Crimps,0,162,140,176,167,0123,400
400,Crimps,0,176,91,203,144,0123,400
400,Crimps,0,176,140,195,170,0123,400
400,Crimps,0,160,221,175,275,0123,400
400,Crimps,0,175,225,197,276,0123,400
400,Crimps,0,174,272,190,293,0123,400
400,Crimps,0,163,271,174,291,0123,400
400,Crimps,0,160,362,172,383,0123,400
400,Crimps,0,160,379,172,399,0123,400
400,Crimps,0,172,362,187,383,0123,400
400,Crimps,1,172,382,187,400,0123,400
400,Crimps,0,155,295,176,320,0123,400
400,Sloper,1,1,219,31,292,0123,400
400,Sloper,0,92,294,138,361,0123,400
400,Jugs,0,26,306,50,331,0123,400
400,Jugs,0,12,80,33,106,0123,400
400,Jugs,0,21,100,43,131,0123,400
400,Sloper,0,75,255,87,273,0123,400
400,Sloper,1,14,332,53,400,0123,400
400,Sloper,0,73,168,90,185,0123,400
400,Crimps,0,126,42,143,80,0124,400
400,Crimps,0,136,53,145,73,0124,400
400,Volumes,0,112,8,158,89,0124,400
400,Volumes,1,215,1,290,57,0124,400
400,Crimps,0,233,99,250,109,0124,400
400,Sloper,0,231,107,240,117,0124,400
400,Crimps,0,249,104,262,123,0124,400
400,Volumes,0,219,95,263,139,0124,400
400,Sloper,0,284,143,314,174,0124,400
400,Sloper,0,43,138,106,186,0124,400
400,Crimps,0,83,196,92,207,0124,400
400,Sloper,1,1,296,29,333,0124,400
400,Crimps,0,250,244,269,265,0124,400
400,Crimps,0,216,334,225,344,0124,400
400,Sloper,0,268,237,289,259,0124,400
400,Sloper,0,329,250,355,282,0124,400
400,Jugs,0,57,245,84,277,0125,400
400,Jugs,0,119,259,148,292,0125,400
400,Jugs,0,186,215,215,245,0125,400
400,Jugs,0,140,159,169,188,0125,400
400,Jugs,0,193,65,220,90,0125,400
400,Jugs,0,37,56,62,88,0125,400
400,Jugs,0,57,65,85,101,0125,400
400,Jugs,0,36,100,61,133,0125,400
400,Jugs,0,18,124,40,155,0125,400
400,Jugs,0,3,205,30,236,0125,400
400,Jugs,0,40,313,74,346,0125,400
400,Jugs,0,25,362,50,388,0125,400
400,Jugs,1,1,253,18,279,0125,400
400,Jugs,0,2,274,20,296,0125,400
400,Jugs,0,9,313,22,341,0125,400
400,Jugs,1,175,1,202,23,0125,400
400,Crimps,0,114,97,146,133,0125,400
400,Crimps,0,93,214,130,256,0125,400
400,Crimps,0,176,291,199,316,0125,400
400,Sloper,0,191,333,209,353,0125,400
400,Sloper,0,355,231,375,252,0125,400
400,Sloper,0,34,151,47,168,0125,400
400,Jugs,0,288,181,315,204,0125,400
400,Crimps,0,281,311,305,347,0125,400
400,Sloper,0,326,342,341,358,0125,400
400,Pinches,1,365,265,400,315,0125,400
400,Pinches,0,229,4,276,59,0126,400
400,Sloper,0,337,320,368,393,0126,400
400,Sloper,0,89,289,134,330,0126,400
400,Pinches,0,215,235,254,289,0126,400
400,Pinches,0,330,189,382,246,0126,400
400,Pinches,0,333,245,376,308,0126,400
400,Sloper,0,117,24,148,56,0126,400
400,Sloper,0,274,137,322,184,0126,400
400,Sloper,0,48,350,82,380,0126,400
400,Sloper,0,184,326,205,347,0126,400
400,Sloper,0,308,342,338,372,0126,400
400,Sloper,1,82,1,136,54,0127,400
400,Sloper,0,76,219,98,238,0127,400
400,Sloper,1,1,245,24,272,0127,400
400,Sloper,0,210,226,243,261,0127,400
400,Sloper,1,86,323,161,400,0127,400
400,Sloper,0,7,190,41,227,0127,400
400,Sloper,0,252,202,314,282,0127,400
400,Pinches,0,91,124,132,178,0127,400
400,Pinches,0,194,42,234,116,0127,400
400,Pinches,0,232,112,305,183,0127,400
400,Pinches,0,160,279,206,366,0127,400
400,Sloper,0,278,284,351,311,0127,400
400,Sloper,0,245,295,296,316,0127,400
400,Sloper,0,235,348,248,369,0127,400
400,Sloper,0,59,70,153,162,0128,400
400,Sloper,0,223,44,270,143,0128,400
400,Pinches,1,1,199,35,229,0128,400
400,Pinches,0,36,216,74,257,0128,400
400,Sloper,0,65,268,89,317,0128,400
400,Pinches,0,93,318,128,367,0128,400
400,Volumes,0,43,288,75,326,0128,400
400,Sloper,0,59,283,77,303,0128,400
400,Sloper,0,322,252,354,285,0128,400
400,Sloper,0,132,317,199,338,0128,400
400,Sloper,0,211,308,285,341,0128,400
400,Crimps,0,180,164,219,191,0128,400
400,Crimps,0,205,204,239,232,0128,400
400,Crimps,0,252,194,321,231,0128,400
400,Pinches,0,266,254,304,307,0128,400
400,Sloper,0,276,276,321,305,0128,400
400,Crimps,1,152,338,183,400,0128,400
400,Sloper,0,280,370,304,390,0128,400
400,Sloper,0,221,223,248,250,0128,400
400,Sloper,0,73,321,94,344,0128,400
400,Sloper,0,128,335,142,351,0128,400
400,Sloper,0,125,348,140,364,0128,400
400,Sloper,0,212,287,238,311,0128,400
400,Sloper,0,361,146,381,171,0128,400
400,Crimps,0,345,123,372,159,0128,400
400,Crimps,0,363,12,384,47,0128,400
400,Crimps,0,386,248,398,260,0128,400
400,Sloper,1,380,273,400,295,0128,400
400,Sloper,0,365,238,386,283,0128,400
400,Crimps,0,124,41,141,79,0129,400
400,Crimps,0,134,53,144,72,0129,400
400,Volumes,0,109,7,155,88,0129,400
400,Sloper,0,42,138,104,185,0129,400
400,Sloper,0,81,196,91,207,0129,400
400,Volumes,1,215,1,290,56,0129,400
400,Crimps,0,233,100,250,108,0129,400
400,Crimps,0,250,103,261,122,0129,400
400,Sloper,0,230,106,240,117,0129,400
400,Volumes,0,218,93,261,138,0129,400
400,Sloper,0,284,144,313,174,0129,400
400,Sloper,1,1,297,26,334,0129,400
400,Sloper,0,215,332,226,344,0129,400
400,Crimps,0,250,244,267,264,0129,400
400,Sloper,0,267,238,290,260,0129,400
400,Sloper,0,329,250,355,282,0129,400
400,Jugs,0,75,23,113,64,0130,400
400,Crimps,0,266,291,304,332,0130,400
400,Jugs,0,89,162,125,200,0130,400
400,Crimps,0,278,85,311,123,0130,400
400,Jugs,0,216,268,262,329,0130,400
400,Sloper,1,47,343,80,400,0130,400
400,Sloper,0,57,274,115,367,0130,400
400,Crimps,0,158,163,196,193,0130,400
400,Crimps,0,188,74,233,123,0130,400
400,Crimps,0,215,95,258,145,0130,400
400,Jugs,1,349,147,400,196,0131,400
400,Crimps,0,263,242,308,301,0131,400
400,Crimps,0,150,53,200,114,0131,400
400,Jugs,0,198,71,246,141,0131,400
400,Crimps,0,50,284,69,319,0131,400
400,Sloper,1,1,158,21,187,0131,400
400,Crimps,0,144,157,251,258,0132,400
400,Jugs,1,276,1,350,48,0132,400
400,Crimps,0,248,269,305,320,0132,400
400,Crimps,0,19,174,76,225,0132,400
400,Jugs,0,182,90,251,143,0132,400
400,Jugs,0,279,293,330,340,0133,400
400,Jugs,1,220,375,271,400,0133,400
400,Jugs,0,179,202,221,242,0133,400
400,Jugs,0,120,238,157,279,0133,400
400,Jugs,0,208,120,261,174,0133,400
400,Jugs,1,151,1,200,47,0133,400
400,Jugs,1,208,1,254,22,0133,400
400,Jugs,0,334,194,367,240,0133,400
400,Jugs,0,13,186,49,236,0133,400
400,Crimps,0,343,18,377,64,0133,400
400,Crimps,1,363,160,400,213,0133,400
400,Crimps,0,220,48,245,72,0133,400
400,Crimps,0,61,315,87,360,0133,400
400,Crimps,1,1,173,21,210,0133,400
400,Jugs,1,383,102,400,139,0133,400
400,Crimps,0,51,128,80,157,0134,400
400,Crimps,0,291,218,312,240,0134,400
400,Sloper,0,158,308,191,334,0134,400
400,Sloper,0,266,339,292,370,0134,400
400,Crimps,0,347,146,372,179,0134,400
400,Sloper,0,358,43,382,69,0134,400
400,Sloper,1,350,59,400,182,0134,400
400,Sloper,0,278,93,323,129,0134,400
400,Sloper,0,88,29,128,63,0134,400
400,Sloper,0,82,187,127,246,0134,400
400,Sloper,1,1,167,47,275,0134,400
400,Sloper,1,1,48,42,136,0134,400
400,Crimps,0,253,7,277,44,0134,400
400,Sloper,0,257,163,298,225,0135,400
400,Sloper,0,320,303,360,330,0135,400
400,Sloper,1,284,1,325,34,0135,400
400,Crimps,0,234,107,263,132,0135,400
400,Sloper,1,108,322,190,400,0135,400
400,Sloper,0,73,223,158,310,0135,400
400,Sloper,0,140,142,224,236,0135,400
400,Sloper,0,153,27,236,110,0135,400
400,Sloper,0,78,59,164,161,0135,400
400,Crimps,0,127,72,148,94,0136,400
400,Jugs,1,222,1,252,28,0136,400
400,Crimps,0,39,305,70,342,0136,400
400,Sloper,0,225,24,329,140,0136,400
400,Sloper,0,51,206,188,349,0136,400
400,Sloper,0,241,320,283,391,0136,400
400,Sloper,0,68,194,94,218,0136,400
400,Sloper,0,140,368,166,394,0136,400
400,Sloper,1,327,368,357,400,0136,400
400,Sloper,0,309,211,343,242,0136,400
400,Sloper,0,352,215,373,233,0136,400
400,Sloper,0,342,167,382,206,0136,400
400,Sloper,0,317,179,337,200,0136,400
400,Sloper,1,390,132,400,155,0136,400
400,Sloper,1,387,167,400,196,0136,400
400,Sloper,0,34,7,65,36,0136,400
400,Sloper,0,65,9,98,38,0136,400
400,Crimps,0,72,227,94,251,0137,400
400,Sloper,0,8,160,78,231,0137,400
400,Sloper,1,1,258,60,346,0137,400
400,Sloper,0,86,279,118,334,0137,400
400,Sloper,0,118,138,150,168,0137,400
400,Crimps,1,278,1,308,17,0137,400
400,Crimps,0,279,95,304,134,0137,400
400,Sloper,1,181,1,198,17,0137,400
400,Sloper,0,299,186,354,227,0137,400
400,Crimps,0,296,335,328,363,0137,400
400,Jugs,1,129,1,156,31,0138,400
400,Crimps,0,38,59,55,80,0138,400
400,Sloper,1,1,184,85,310,0138,400
400,Sloper,0,127,36,220,134,0138,400
400,Sloper,0,129,288,163,345,0138,400
400,Sloper,0,38,327,61,351,0138,400
400,Sloper,0,145,360,161,377,0138,400
400,Sloper,0,202,174,218,190,0138,400
400,Sloper,0,288,132,317,162,0138,400
400,Sloper,0,262,140,279,158,0138,400
400,Sloper,0,223,166,252,195,0138,400
400,Sloper,0,257,169,280,191,0138,400
400,Sloper,0,195,198,221,225,0138,400
400,Sloper,0,229,203,245,220,0138,400
400,Sloper,0,198,327,223,353,0138,400
400,Pinches,0,264,172,344,253,0138,400
400,Crimps,0,7,150,63,241,0139,400
400,Crimps,0,142,232,166,263,0139,400
400,Jugs,1,217,1,244,22,0139,400
400,Jugs,0,51,300,80,359,0139,400
400,Crimps,0,91,356,111,388,0139,400
400,Crimps,0,250,88,275,110,0139,400
400,Jugs,0,152,161,188,185,0139,400
400,Sloper,0,263,116,363,194,0139,400
400,Sloper,0,194,225,273,338,0139,400
400,Crimps,0,228,362,241,391,0139,400
400,Jugs,0,361,127,398,165,0139,400
400,Jugs,1,379,231,400,261,0139,400
400,Sloper,0,300,227,344,265,0139,400
400,Jugs,0,344,301,385,329,0139,400
400,Jugs,0,352,202,382,238,0139,400
400,Jugs,0,351,370,372,385,0139,400
400,Jugs,0,260,301,280,325,0139,400
400,Sloper,0,261,344,284,370,0139,400
400,Sloper,0,254,370,284,392,0139,400
400,Jugs,1,144,1,204,32,0139,400
400,Crimps,1,1,1,38,35,0139,400
400,Jugs,1,78,1,145,56,0140,400
400,Jugs,1,163,1,197,38,0140,400
400,Crimps,0,101,292,130,328,0140,400
400,Jugs,0,107,206,151,236,0140,400
400,Crimps,0,222,114,252,143,0140,400
400,Sloper,1,180,288,266,400,0140,400
400,Sloper,0,250,146,379,245,0140,400
400,Jugs,1,382,158,400,208,0140,400
400,Jugs,1,374,254,400,304,0140,400
400,Sloper,0,307,290,363,336,0140,400
400,Jugs,0,327,37,397,148,0141,400
400,Crimps,0,57,13,131,68,0141,400
400,Sloper,0,120,361,148,385,0141,400
400,Crimps,1,223,322,286,400,0141,400
400,Crimps,0,193,81,257,144,0141,400
400,Crimps,0,208,125,232,175,0141,400
400,Sloper,0,187,139,213,195,0141,400
400,Sloper,1,192,1,338,111,0142,400
400,Jugs,0,189,106,236,152,0142,400
400,Sloper,0,259,104,329,158,0142,400
400,Sloper,0,299,151,369,198,0142,400
400,Sloper,1,340,185,400,236,0142,400
400,Sloper,0,64,99,131,157,0142,400
400,Jugs,0,135,51,189,114,0142,400
400,Jugs,0,238,158,263,192,0142,400
400,Jugs,0,141,221,197,259,0142,400
400,Jugs,0,243,261,273,290,0142,400
400,Jugs,0,164,317,194,339,0142,400
400,Jugs,0,13,213,48,246,0142,400
400,Sloper,0,29,273,63,307,0142,400
400,Sloper,0,28,307,65,335,0142,400
400,Sloper,0,37,333,70,363,0142,400
400,Sloper,1,367,1,400,107,0143,400
400,Sloper,1,1,72,44,149,0143,400
400,Sloper,1,1,226,37,272,0143,400
400,Jugs,0,47,87,90,140,0143,400
400,Jugs,1,97,1,143,23,0143,400
400,Jugs,0,38,191,85,242,0143,400
400,Jugs,0,39,329,91,363,0143,400
400,Jugs,0,84,234,118,272,0143,400
400,Jugs,0,123,277,142,306,0143,400
400,Jugs,0,127,368,152,395,0143,400
400,Sloper,0,139,236,190,279,0143,400
400,Sloper,0,171,274,225,315,0143,400
400,Sloper,0,204,305,250,347,0143,400
400,Sloper,0,240,340,285,385,0143,400
400,Jugs,0,222,30,252,61,0143,400
400,Sloper,0,200,109,282,197,0143,400
400,Sloper,0,164,52,221,119,0143,400
400,Pinches,0,318,171,382,218,0143,400
400,Pinches,0,319,194,363,234,0143,400
400,Pinches,1,278,362,312,400,0143,400
400,Sloper,0,356,343,389,376,0143,400
400,Sloper,0,84,125,195,241,0143,400
400,Pinches,0,293,302,316,342,0143,400
400,Pinches,0,309,299,342,345,0143,400
400,Pinches,0,327,302,360,351,0143,400
400,Pinches,0,86,184,120,231,0144,400
400,Pinches,0,37,324,77,357,0144,400
400,Pinches,1,1,54,41,89,0144,400
400,Pinches,0,42,55,109,89,0144,400
400,Pinches,0,19,244,58,285,0144,400
400,Pinches,0,107,31,155,88,0144,400
400,Pinches,0,53,217,84,261,0144,400
400,Pinches,0,231,219,265,290,0144,400
400,Pinches,0,200,275,226,345,0144,400
400,Sloper,1,92,359,144,400,0144,400
400,Sloper,0,192,197,237,251,0144,400
400,Sloper,0,217,126,249,167,0144,400
400,Sloper,0,152,248,204,310,0144,400
400,Pinches,0,162,305,195,396,0144,400
400,Crimps,0,284,325,303,342,0144,400
400,Crimps,1,388,327,400,346,0144,400
400,Crimps,0,355,380,375,399,0144,400
400,Sloper,0,191,53,268,100,0144,400
400,Sloper,1,263,349,307,400,0144,400
400,Sloper,1,303,375,326,400,0144,400
400,Pinches,0,74,249,105,301,0144,400
400,Crimps,0,107,284,142,329,0144,400
400,Sloper,1,1,186,31,321,0145,400
400,Sloper,1,348,28,400,75,0145,400
400,Pinches,0,247,17,306,76,0145,400
400,Pinches,0,112,54,177,99,0145,400
400,Pinches,0,177,51,252,86,0145,400
400,Pinches,0,236,192,277,246,0145,400
400,Pinches,0,167,267,212,313,0145,400
400,Pinches,0,108,312,160,367,0145,400
400,Pinches,1,195,362,238,400,0145,400
400,Sloper,1,363,198,400,265,0145,400
400,Sloper,0,326,263,388,338,0145,400
400,Pinches,0,204,231,238,282,0145,400
400,Pinches,0,230,268,264,329,0145,400
400,Pinches,1,339,334,384,400,0145,400
400,Pinches,1,384,295,400,380,0145,400
400,Crimps,0,271,311,313,364,0145,400
400,Crimps,0,78,99,104,123,0145,400
400,Crimps,0,54,168,89,196,0145,400
400,Crimps,0,50,242,83,271,0145,400
400,Jugs,0,126,333,173,387,0146,400
400,Jugs,0,105,98,145,147,0146,400
400,Crimps,0,202,215,260,255,0146,400
400,Crimps,0,295,80,324,102,0146,400
400,Sloper,1,326,72,400,252,0146,400
400,Pinches,0,129,20,252,243,0146,400
400,Pinches,1,38,1,107,61,0146,400
400,Jugs,0,4,121,23,150,0146,400
400,Jugs,0,6,10,27,37,0146,400
400,Crimps,0,92,177,103,189,0146,400
400,Crimps,0,74,271,87,284,0146,400
400,Crimps,0,57,386,68,397,0146,400
400,Sloper,0,253,21,329,87,0146,400
400,Pinches,0,64,94,100,142,0147,400
400,Pinches,0,19,158,55,194,0147,400
400,Pinches,1,1,194,18,234,0147,400
400,Pinches,0,43,230,76,260,0147,400
400,Sloper,0,34,318,92,377,0147,400
400,Pinches,0,44,129,72,171,0147,400
400,Pinches,0,66,157,94,209,0147,400
400,Pinches,0,105,348,136,378,0147,400
400,Crimps,0,100,193,133,233,0147,400
400,Jugs,0,97,265,144,340,0147,400
400,Pinches,0,155,212,193,300,0147,400
400,Sloper,0,141,152,192,214,0147,400
400,Pinches,0,187,177,219,251,0147,400
400,Pinches,0,215,112,256,189,0147,400
400,Sloper,0,167,91,213,152,0147,400
400,Sloper,0,177,7,218,55,0147,400
400,Crimps,0,288,227,313,248,0147,400
400,Sloper,0,272,254,328,326,0147,400
400,Crimps,0,342,348,357,369,0147,400
400,Crimps,0,319,317,352,350,0147,400
400,Crimps,0,332,302,365,338,0147,400
400,Crimps,0,319,286,348,319,0147,400
400,Crimps,0,202,358,219,376,0147,400
400,Sloper,0,259,358,285,384,0147,400
400,Sloper,1,293,357,324,400,0147,400
400,Crimps,0,47,276,71,304,0148,400
400,Crimps,0,30,204,60,238,0148,400
400,Crimps,0,48,378,64,397,0148,400
400,Sloper,1,1,290,26,311,0148,400
400,Jugs,0,149,254,172,283,0148,400
400,Jugs,0,146,276,169,305,0148,400
400,Jugs,0,157,307,178,331,0148,400
400,Sloper,0,215,151,250,186,0148,400
400,Sloper,0,252,178,288,214,0148,400
400,Jugs,0,270,78,302,104,0148,400
400,Jugs,1,89,1,110,28,0148,400
400,Jugs,0,233,107,271,155,0148,400
400,Crimps,0,268,234,317,281,0148,400
400,Volumes,0,365,296,397,359,0148,400
400,Crimps,0,2,100,26,137,0148,400
400,Crimps,0,7,11,57,56,0148,400
400,Crimps,1,1,23,42,75,0148,400
400,Sloper,0,49,12,237,161,0148,400
400,Crimps,1,341,1,362,17,0148,400
400,Pinches,0,377,136,393,178,0148,400
400,Jugs,1,377,238,400,266,0148,400
400,Sloper,1,1,8,57,155,0149,400
400,Jugs,0,73,339,107,380,0149,400
400,Pinches,0,132,288,172,363,0149,400
400,Crimps,0,213,302,241,338,0149,400
400,Volumes,0,171,229,258,350,0149,400
400,Pinches,1,196,1,236,43,0149,400
400,Pinches,0,209,32,254,117,0149,400
400,Jugs,0,149,95,214,204,0149,400
400,Sloper,0,233,206,263,242,0149,400
400,Jugs,0,329,315,355,346,0149,400
400,Crimps,0,317,164,331,187,0149,400
400,Sloper,0,296,38,325,94,0149,400
400,Volumes,0,246,273,302,390,0149,400
400,Volumes,1,253,370,301,400,0149,400
400,Sloper,1,354,1,400,42,0149,400
400,Pinches,0,270,81,309,267,0149,400
400,Pinches,1,354,201,400,283,0149,400
400,Jugs,0,101,85,130,117,0150,400
400,Jugs,0,122,24,153,59,0150,400
400,Pinches,0,310,106,332,160,0150,400
400,Jugs,0,278,225,321,259,0150,400
400,Jugs,0,86,229,118,261,0150,400
400,Jugs,0,127,270,158,308,0150,400
400,Jugs,1,213,371,254,400,0150,400
400,Crimps,0,290,363,323,396,0150,400
400,Crimps,0,287,306,313,340,0150,400
400,Crimps,0,260,138,289,166,0150,400
400,Crimps,0,250,181,280,219,0150,400
400,Crimps,0,33,144,54,163,0150,400
400,Jugs,0,52,95,79,126,0150,400
400,Crimps,0,215,109,247,132,0150,400
400,Jugs,1,1,31,24,78,0150,400
400,Pinches,1,1,175,36,218,0150,400
400,Sloper,0,51,353,103,395,0150,400
400,Sloper,1,22,368,70,400,0150,400
